Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 3 [30720/49000 (62%)]	Train Loss: 1.423298	Val Loss: 1.543040	Val Acc: 45.20000076293945
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 1.516087	Val Loss: 1.551254	Val Acc: 45.70000076293945
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 1.454560	Val Loss: 1.527975	Val Acc: 46.400001525878906
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 1.511594	Val Loss: 1.495281	Val Acc: 48.79999923706055
Train Epoch: 3 [40960/49000 (83%)]	Train Loss: 1.406030	Val Loss: 1.526691	Val Acc: 45.29999923706055
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 1.417741	Val Loss: 1.521941	Val Acc: 45.900001525878906
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 1.500455	Val Loss: 1.536139	Val Acc: 47.099998474121094
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 1.523488	Val Loss: 1.527443	Val Acc: 46.79999923706055
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 1.338016	Val Loss: 1.536506	Val Acc: 47.099998474121094
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 1.451244	Val Loss: 1.528522	Val Acc: 47.70000076293945
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 1.500867	Val Loss: 1.516877	Val Acc: 47.5
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 1.462461	Val Loss: 1.506990	Val Acc: 46.79999923706055
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 1.456248	Val Loss: 1.507830	Val Acc: 46.599998474121094
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 1.499263	Val Loss: 1.500677	Val Acc: 47.599998474121094
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 1.367986	Val Loss: 1.507500	Val Acc: 48.20000076293945
Train Epoch: 4 [17920/49000 (36%)]	Train Loss: 1.480153	Val Loss: 1.504344	Val Acc: 47.400001525878906
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 1.408923	Val Loss: 1.507592	Val Acc: 47.400001525878906
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 1.476724	Val Loss: 1.499413	Val Acc: 46.900001525878906
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 1.377692	Val Loss: 1.513656	Val Acc: 46.5
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 1.390116	Val Loss: 1.526137	Val Acc: 47.099998474121094
Train Epoch: 4 [30720/49000 (62%)]	Train Loss: 1.500084	Val Loss: 1.507695	Val Acc: 48.900001525878906
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 1.471510	Val Loss: 1.490548	Val Acc: 48.0
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 1.459492	Val Loss: 1.489816	Val Acc: 48.900001525878906
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 1.473289	Val Loss: 1.497868	Val Acc: 48.79999923706055
Train Epoch: 4 [40960/49000 (83%)]	Train Loss: 1.422064	Val Loss: 1.492409	Val Acc: 47.5
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 1.503310	Val Loss: 1.499719	Val Acc: 47.599998474121094
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 1.310607	Val Loss: 1.474396	Val Acc: 48.70000076293945
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 1.373091	Val Loss: 1.502455	Val Acc: 48.79999923706055
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 1.324845	Val Loss: 1.494555	Val Acc: 48.900001525878906
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 1.524292	Val Loss: 1.504340	Val Acc: 45.900001525878906
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 1.424124	Val Loss: 1.514380	Val Acc: 47.099998474121094
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 1.349168	Val Loss: 1.498330	Val Acc: 47.70000076293945
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 1.459834	Val Loss: 1.496384	Val Acc: 46.599998474121094
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 1.366502	Val Loss: 1.480719	Val Acc: 48.400001525878906
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 1.396219	Val Loss: 1.492287	Val Acc: 47.599998474121094
Train Epoch: 5 [17920/49000 (36%)]	Train Loss: 1.410746	Val Loss: 1.478160	Val Acc: 49.79999923706055
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 1.390407	Val Loss: 1.490642	Val Acc: 47.20000076293945
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 1.359105	Val Loss: 1.490477	Val Acc: 48.0
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 1.498414	Val Loss: 1.494786	Val Acc: 48.5
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 1.485932	Val Loss: 1.474976	Val Acc: 47.5
Train Epoch: 5 [30720/49000 (62%)]	Train Loss: 1.576607	Val Loss: 1.482223	Val Acc: 47.79999923706055
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 1.490195	Val Loss: 1.463631	Val Acc: 49.0
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 1.414712	Val Loss: 1.463351	Val Acc: 48.20000076293945
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 1.392215	Val Loss: 1.479147	Val Acc: 48.0
Train Epoch: 5 [40960/49000 (83%)]	Train Loss: 1.402178	Val Loss: 1.511304	Val Acc: 45.400001525878906
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 1.381574	Val Loss: 1.479317	Val Acc: 49.400001525878906
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 1.423101	Val Loss: 1.487332	Val Acc: 48.599998474121094
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 1.475077	Val Loss: 1.456885	Val Acc: 48.099998474121094
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 1.329901	Val Loss: 1.464489	Val Acc: 48.20000076293945
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 1.313906	Val Loss: 1.469428	Val Acc: 49.79999923706055
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.311972	Val Loss: 1.477680	Val Acc: 47.400001525878906
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 1.437370	Val Loss: 1.495171	Val Acc: 47.0
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.354896	Val Loss: 1.472727	Val Acc: 48.5
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 1.230619	Val Loss: 1.477515	Val Acc: 48.70000076293945
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.364835	Val Loss: 1.461178	Val Acc: 50.099998474121094
Train Epoch: 6 [17920/49000 (36%)]	Train Loss: 1.409891	Val Loss: 1.489985	Val Acc: 47.0
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.303869	Val Loss: 1.490544	Val Acc: 48.0
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 1.540220	Val Loss: 1.479694	Val Acc: 49.0
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.287369	Val Loss: 1.452490	Val Acc: 49.400001525878906
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 1.522392	Val Loss: 1.449699	Val Acc: 49.20000076293945
Train Epoch: 6 [30720/49000 (62%)]	Train Loss: 1.431392	Val Loss: 1.461573	Val Acc: 47.900001525878906
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.284537	Val Loss: 1.471392	Val Acc: 48.20000076293945
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.412080	Val Loss: 1.472672	Val Acc: 48.29999923706055
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.381201	Val Loss: 1.502008	Val Acc: 47.29999923706055
Train Epoch: 6 [40960/49000 (83%)]	Train Loss: 1.307850	Val Loss: 1.514189	Val Acc: 49.0
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.316735	Val Loss: 1.485578	Val Acc: 48.099998474121094
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.261123	Val Loss: 1.470001	Val Acc: 47.400001525878906
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 1.222889	Val Loss: 1.460011	Val Acc: 48.29999923706055
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.328879	Val Loss: 1.459186	Val Acc: 48.400001525878906
Train Epoch: 7 [2560/49000 (5%)]	Train Loss: 1.306289	Val Loss: 1.461236	Val Acc: 47.400001525878906
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.335560	Val Loss: 1.472792	Val Acc: 48.099998474121094
Train Epoch: 7 [7680/49000 (16%)]	Train Loss: 1.372392	Val Loss: 1.480381	Val Acc: 48.400001525878906
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 1.233972	Val Loss: 1.484164	Val Acc: 47.79999923706055
Train Epoch: 7 [12800/49000 (26%)]	Train Loss: 1.440465	Val Loss: 1.454503	Val Acc: 48.5
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 1.306802	Val Loss: 1.480330	Val Acc: 47.70000076293945
Train Epoch: 7 [17920/49000 (36%)]	Train Loss: 1.312633	Val Loss: 1.470097	Val Acc: 47.79999923706055
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 1.389210	Val Loss: 1.476201	Val Acc: 48.0
Train Epoch: 7 [23040/49000 (47%)]	Train Loss: 1.424961	Val Loss: 1.503372	Val Acc: 47.70000076293945
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 1.437243	Val Loss: 1.498132	Val Acc: 46.099998474121094
Train Epoch: 7 [28160/49000 (57%)]	Train Loss: 1.299462	Val Loss: 1.482331	Val Acc: 45.900001525878906
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 1.358857	Val Loss: 1.482159	Val Acc: 45.20000076293945
Train Epoch: 7 [33280/49000 (68%)]	Train Loss: 1.350299	Val Loss: 1.485664	Val Acc: 47.099998474121094
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 1.338982	Val Loss: 1.464763	Val Acc: 48.29999923706055
Train Epoch: 7 [38400/49000 (78%)]	Train Loss: 1.375655	Val Loss: 1.462031	Val Acc: 48.29999923706055
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 1.421502	Val Loss: 1.452096	Val Acc: 49.70000076293945
Train Epoch: 7 [43520/49000 (89%)]	Train Loss: 1.380462	Val Loss: 1.485616	Val Acc: 46.900001525878906
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 1.320588	Val Loss: 1.465008	Val Acc: 48.400001525878906
Train Epoch: 7 [48640/49000 (99%)]	Train Loss: 1.445831	Val Loss: 1.445242	Val Acc: 48.70000076293945
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 1.381364	Val Loss: 1.438730	Val Acc: 48.79999923706055
Train Epoch: 8 [2560/49000 (5%)]	Train Loss: 1.190381	Val Loss: 1.442536	Val Acc: 50.0
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 1.317768	Val Loss: 1.433636	Val Acc: 47.5
Train Epoch: 8 [7680/49000 (16%)]	Train Loss: 1.386008	Val Loss: 1.456045	Val Acc: 49.900001525878906
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 1.377911	Val Loss: 1.456579	Val Acc: 46.099998474121094
Train Epoch: 8 [12800/49000 (26%)]	Train Loss: 1.356669	Val Loss: 1.458067	Val Acc: 49.099998474121094
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 1.334295	Val Loss: 1.454460	Val Acc: 48.79999923706055
Train Epoch: 8 [17920/49000 (36%)]	Train Loss: 1.246999	Val Loss: 1.469548	Val Acc: 49.20000076293945
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 1.439035	Val Loss: 1.474114	Val Acc: 47.0
Train Epoch: 8 [23040/49000 (47%)]	Train Loss: 1.197202	Val Loss: 1.462552	Val Acc: 48.599998474121094
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 1.322936	Val Loss: 1.442159	Val Acc: 49.20000076293945
Train Epoch: 8 [28160/49000 (57%)]	Train Loss: 1.307444	Val Loss: 1.451522	Val Acc: 49.900001525878906
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 1.264103	Val Loss: 1.488467	Val Acc: 48.5
Train Epoch: 8 [33280/49000 (68%)]	Train Loss: 1.331420	Val Loss: 1.463212	Val Acc: 48.400001525878906
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 1.369622	Val Loss: 1.451826	Val Acc: 50.099998474121094
Train Epoch: 8 [38400/49000 (78%)]	Train Loss: 1.327241	Val Loss: 1.447625	Val Acc: 50.0
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 1.204438	Val Loss: 1.457470	Val Acc: 49.70000076293945
Train Epoch: 8 [43520/49000 (89%)]	Train Loss: 1.283148	Val Loss: 1.447078	Val Acc: 49.599998474121094
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 1.257660	Val Loss: 1.457326	Val Acc: 48.900001525878906
Train Epoch: 8 [48640/49000 (99%)]	Train Loss: 1.381187	Val Loss: 1.450767	Val Acc: 49.70000076293945
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 1.243677	Val Loss: 1.447920	Val Acc: 48.400001525878906
Train Epoch: 9 [2560/49000 (5%)]	Train Loss: 1.316543	Val Loss: 1.453027	Val Acc: 48.70000076293945
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 1.270279	Val Loss: 1.471743	Val Acc: 49.599998474121094
Train Epoch: 9 [7680/49000 (16%)]	Train Loss: 1.229020	Val Loss: 1.488498	Val Acc: 47.599998474121094
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 1.225148	Val Loss: 1.455670	Val Acc: 48.29999923706055
Train Epoch: 9 [12800/49000 (26%)]	Train Loss: 1.309934	Val Loss: 1.433966	Val Acc: 49.70000076293945
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 1.259095	Val Loss: 1.457406	Val Acc: 50.29999923706055
Train Epoch: 9 [17920/49000 (36%)]	Train Loss: 1.264312	Val Loss: 1.462543	Val Acc: 48.70000076293945
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 1.144956	Val Loss: 1.503617	Val Acc: 45.79999923706055
Train Epoch: 9 [23040/49000 (47%)]	Train Loss: 1.222129	Val Loss: 1.456379	Val Acc: 48.79999923706055
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 1.272881	Val Loss: 1.449437	Val Acc: 48.400001525878906
Train Epoch: 9 [28160/49000 (57%)]	Train Loss: 1.314877	Val Loss: 1.460839	Val Acc: 47.70000076293945
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 1.456868	Val Loss: 1.480281	Val Acc: 48.5
Train Epoch: 9 [33280/49000 (68%)]	Train Loss: 1.232666	Val Loss: 1.436934	Val Acc: 49.70000076293945
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 1.236976	Val Loss: 1.436581	Val Acc: 48.20000076293945
Train Epoch: 9 [38400/49000 (78%)]	Train Loss: 1.279351	Val Loss: 1.462842	Val Acc: 49.099998474121094
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 1.300942	Val Loss: 1.465534	Val Acc: 48.0
Train Epoch: 9 [43520/49000 (89%)]	Train Loss: 1.356449	Val Loss: 1.428970	Val Acc: 49.099998474121094
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 1.322925	Val Loss: 1.446435	Val Acc: 48.79999923706055
Train Epoch: 9 [48640/49000 (99%)]	Train Loss: 1.346800	Val Loss: 1.444435	Val Acc: 48.5
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 1.297826	Val Loss: 1.471776	Val Acc: 47.0
Train Epoch: 10 [2560/49000 (5%)]	Train Loss: 1.381437	Val Loss: 1.464510	Val Acc: 47.20000076293945
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 1.214319	Val Loss: 1.482257	Val Acc: 48.900001525878906
Train Epoch: 10 [7680/49000 (16%)]	Train Loss: 1.366279	Val Loss: 1.460096	Val Acc: 49.400001525878906
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 1.371679	Val Loss: 1.457435	Val Acc: 49.0
Train Epoch: 10 [12800/49000 (26%)]	Train Loss: 1.247031	Val Loss: 1.438813	Val Acc: 49.0
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 1.365902	Val Loss: 1.466368	Val Acc: 46.599998474121094
Train Epoch: 10 [17920/49000 (36%)]	Train Loss: 1.137309	Val Loss: 1.443280	Val Acc: 48.900001525878906
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 1.184421	Val Loss: 1.454025	Val Acc: 49.0
Train Epoch: 10 [23040/49000 (47%)]	Train Loss: 1.216781	Val Loss: 1.462670	Val Acc: 47.900001525878906
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 1.489682	Val Loss: 1.441077	Val Acc: 48.20000076293945
Train Epoch: 10 [28160/49000 (57%)]	Train Loss: 1.366488	Val Loss: 1.420104	Val Acc: 48.70000076293945
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 1.352151	Val Loss: 1.456506	Val Acc: 47.70000076293945
Train Epoch: 10 [33280/49000 (68%)]	Train Loss: 1.423559	Val Loss: 1.467595	Val Acc: 49.400001525878906
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 1.337218	Val Loss: 1.474970	Val Acc: 47.599998474121094
Train Epoch: 10 [38400/49000 (78%)]	Train Loss: 1.286924	Val Loss: 1.461309	Val Acc: 48.5
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 1.270172	Val Loss: 1.469316	Val Acc: 48.400001525878906
Train Epoch: 10 [43520/49000 (89%)]	Train Loss: 1.230562	Val Loss: 1.444832	Val Acc: 49.29999923706055
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 1.271502	Val Loss: 1.481566	Val Acc: 47.900001525878906
Train Epoch: 10 [48640/49000 (99%)]	Train Loss: 1.433215	Val Loss: 1.444210	Val Acc: 48.900001525878906

test set: Average loss: 1.4806, Accuracy: 4874/10000 (49%)

