Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.330964	Val Loss: 1.467513	Val Acc: 48.20000076293945
Train Epoch: 7 [2560/49000 (5%)]	Train Loss: 1.311145	Val Loss: 1.467458	Val Acc: 48.5
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.338342	Val Loss: 1.472650	Val Acc: 48.0
Train Epoch: 7 [7680/49000 (16%)]	Train Loss: 1.379481	Val Loss: 1.482294	Val Acc: 48.400001525878906
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 1.226380	Val Loss: 1.492309	Val Acc: 46.79999923706055
Train Epoch: 7 [12800/49000 (26%)]	Train Loss: 1.442421	Val Loss: 1.449988	Val Acc: 48.5
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 1.314813	Val Loss: 1.478028	Val Acc: 48.900001525878906
Train Epoch: 7 [17920/49000 (36%)]	Train Loss: 1.310001	Val Loss: 1.472485	Val Acc: 48.599998474121094
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 1.390329	Val Loss: 1.473948	Val Acc: 48.5
Train Epoch: 7 [23040/49000 (47%)]	Train Loss: 1.424854	Val Loss: 1.499902	Val Acc: 48.0
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 1.437407	Val Loss: 1.498762	Val Acc: 45.79999923706055
Train Epoch: 7 [28160/49000 (57%)]	Train Loss: 1.298641	Val Loss: 1.474509	Val Acc: 45.900001525878906
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 1.352876	Val Loss: 1.485810	Val Acc: 45.599998474121094
Train Epoch: 7 [33280/49000 (68%)]	Train Loss: 1.349043	Val Loss: 1.494339	Val Acc: 46.70000076293945
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 1.340955	Val Loss: 1.469067	Val Acc: 48.0
Train Epoch: 7 [38400/49000 (78%)]	Train Loss: 1.384915	Val Loss: 1.463551	Val Acc: 48.0
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 1.433902	Val Loss: 1.456643	Val Acc: 49.900001525878906
Train Epoch: 7 [43520/49000 (89%)]	Train Loss: 1.377555	Val Loss: 1.485654	Val Acc: 46.400001525878906
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 1.312496	Val Loss: 1.467362	Val Acc: 49.0
Train Epoch: 7 [48640/49000 (99%)]	Train Loss: 1.443574	Val Loss: 1.443602	Val Acc: 49.099998474121094
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 1.366883	Val Loss: 1.444734	Val Acc: 48.70000076293945
Train Epoch: 8 [2560/49000 (5%)]	Train Loss: 1.185767	Val Loss: 1.446839	Val Acc: 49.900001525878906
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 1.327767	Val Loss: 1.434608	Val Acc: 47.400001525878906
Train Epoch: 8 [7680/49000 (16%)]	Train Loss: 1.399354	Val Loss: 1.452976	Val Acc: 48.5
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 1.379634	Val Loss: 1.458408	Val Acc: 46.29999923706055
Train Epoch: 8 [12800/49000 (26%)]	Train Loss: 1.348625	Val Loss: 1.456983	Val Acc: 48.599998474121094
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 1.340859	Val Loss: 1.449249	Val Acc: 49.099998474121094
Train Epoch: 8 [17920/49000 (36%)]	Train Loss: 1.259360	Val Loss: 1.470891	Val Acc: 49.79999923706055
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 1.433990	Val Loss: 1.462494	Val Acc: 46.099998474121094
Train Epoch: 8 [23040/49000 (47%)]	Train Loss: 1.206154	Val Loss: 1.461856	Val Acc: 48.5
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 1.313704	Val Loss: 1.434963	Val Acc: 48.900001525878906
